state,district,age_0_5,age_5_17,age_18_greater,total_enrolments,mbu_eligible,bio_age_5_17,bio_age_17_,total_bio_updates,mbu_compliance_ratio,mbu_gap,risk_category
Uttarakhand,Dehradun,7797.0,1554.0,134.0,9485.0,9351.0,65769.0,63511.0,129280.0,100.0,0.0,Green (Compliant)
Uttarakhand,Garhwal,52.0,4.0,0.0,56.0,56.0,30.0,306.0,336.0,53.57142857142857,26.0,Yellow (Moderate Risk)
Uttarakhand,Hardwar,118.0,28.0,0.0,146.0,146.0,196.0,699.0,895.0,100.0,0.0,Green (Compliant)
Uttarakhand,Haridwar,4688.0,1215.0,52.0,5955.0,5903.0,88084.0,46552.0,134636.0,100.0,0.0,Green (Compliant)
Uttarakhand,Nainital,3417.0,458.0,76.0,3951.0,3875.0,37930.0,31431.0,69361.0,100.0,0.0,Green (Compliant)
Uttarakhand,Pauri Garhwal,1677.0,165.0,14.0,1856.0,1842.0,24167.0,19592.0,43759.0,100.0,0.0,Green (Compliant)
Uttarakhand,Pithoragarh,1065.0,146.0,9.0,1220.0,1211.0,15610.0,14573.0,30183.0,100.0,0.0,Green (Compliant)
Uttarakhand,Rudraprayag,874.0,82.0,0.0,956.0,956.0,11684.0,12494.0,24178.0,100.0,0.0,Green (Compliant)
Uttarakhand,Tehri Garhwal,2444.0,324.0,13.0,2781.0,2768.0,27362.0,29919.0,57281.0,100.0,0.0,Green (Compliant)
Uttarakhand,Udham Singh Nagar,5092.0,985.0,18.0,6095.0,6077.0,89690.0,55177.0,144867.0,100.0,0.0,Green (Compliant)
Uttarakhand,Uttarkashi,978.0,149.0,5.0,1132.0,1127.0,13663.0,10805.0,24468.0,100.0,0.0,Green (Compliant)
Uttaranchal,Almora,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
Uttaranchal,Garhwal,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
WEST BENGAL,HOOGHLY,3.0,1.0,0.0,4.0,4.0,1.0,15.0,16.0,25.0,3.0,Red (Service Desert)
WEST BENGAL,HOWRAH,0.0,0.0,0.0,0.0,0.0,7.0,12.0,19.0,0.0,0.0,Red (Service Desert)
WEST BENGAL,hooghly,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Red (Service Desert)
WESTBENGAL,HOOGHLY,1.0,0.0,0.0,1.0,1.0,5.0,7.0,12.0,100.0,0.0,Green (Compliant)
West  Bengal,Hooghly,9.0,6.0,0.0,15.0,15.0,6.0,22.0,28.0,40.0,9.0,Red (Service Desert)
West Bangal,Hooghly,5.0,1.0,0.0,6.0,6.0,10.0,24.0,34.0,100.0,0.0,Green (Compliant)
West Bangal,Howrah,2.0,2.0,0.0,4.0,4.0,5.0,14.0,19.0,100.0,0.0,Green (Compliant)
West Bangal,South 24 Parganas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
West Bengal,24 Paraganas North,3177.0,2458.0,512.0,6147.0,5635.0,0.0,0.0,0.0,0.0,5635.0,Red (Service Desert)
West Bengal,24 Paraganas South,364.0,104.0,22.0,490.0,468.0,0.0,0.0,0.0,0.0,468.0,Red (Service Desert)
West Bengal,Alipurduar,1521.0,1714.0,438.0,3673.0,3235.0,3735.0,3890.0,7625.0,100.0,0.0,Green (Compliant)
West Bengal,Bally Jagachha,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,Red (Service Desert)
West Bengal,Bankura,9083.0,2122.0,150.0,11355.0,11205.0,53009.0,55040.0,108049.0,100.0,0.0,Green (Compliant)
West Bengal,Barddhaman,12816.0,3006.0,14.0,15836.0,15822.0,78501.0,102625.0,181126.0,100.0,0.0,Green (Compliant)
West Bengal,Bardhaman,1345.0,428.0,3.0,1776.0,1773.0,2974.0,11201.0,14175.0,100.0,0.0,Green (Compliant)
West Bengal,Birbhum,13361.0,2041.0,107.0,15509.0,15402.0,47630.0,62564.0,110194.0,100.0,0.0,Green (Compliant)
West Bengal,Burdwan,2.0,0.0,0.0,2.0,2.0,1.0,4.0,5.0,50.0,1.0,Yellow (Moderate Risk)
West Bengal,Cooch Behar,7262.0,3220.0,246.0,10728.0,10482.0,20061.0,25103.0,45164.0,100.0,0.0,Green (Compliant)
West Bengal,Coochbehar,2140.0,2087.0,183.0,4410.0,4227.0,0.0,0.0,0.0,0.0,4227.0,Red (Service Desert)
West Bengal,Dakshin Dinajpur,5358.0,1069.0,99.0,6526.0,6427.0,21351.0,23308.0,44659.0,100.0,0.0,Green (Compliant)
West Bengal,Darjeeling,3967.0,2579.0,773.0,7319.0,6546.0,13781.0,26321.0,40102.0,100.0,0.0,Green (Compliant)
West Bengal,Darjiling,535.0,189.0,2.0,726.0,724.0,541.0,2045.0,2586.0,74.72375690607734,183.0,Yellow (Moderate Risk)
West Bengal,Dinajpur Dakshin,707.0,256.0,34.0,997.0,963.0,0.0,0.0,0.0,0.0,963.0,Red (Service Desert)
West Bengal,Dinajpur Uttar,6478.0,4859.0,334.0,11671.0,11337.0,0.0,0.0,0.0,0.0,11337.0,Red (Service Desert)
West Bengal,Domjur,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,Red (Service Desert)
West Bengal,East Midnapore,1796.0,318.0,4.0,2118.0,2114.0,7721.0,18977.0,26698.0,100.0,0.0,Green (Compliant)
West Bengal,East Midnapur,1.0,0.0,0.0,1.0,1.0,0.0,13.0,13.0,0.0,1.0,Red (Service Desert)
West Bengal,East midnapore,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,Red (Service Desert)
West Bengal,HOOGHLY,2.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,50.0,1.0,Yellow (Moderate Risk)
West Bengal,HOWRAH,2.0,1.0,0.0,3.0,3.0,3.0,8.0,11.0,100.0,0.0,Green (Compliant)
West Bengal,Haora,1943.0,917.0,2.0,2862.0,2860.0,5290.0,22465.0,27755.0,100.0,0.0,Green (Compliant)
West Bengal,Hawrah,3.0,3.0,0.0,6.0,6.0,3.0,10.0,13.0,50.0,3.0,Yellow (Moderate Risk)
West Bengal,Hooghiy,1.0,0.0,0.0,1.0,1.0,1.0,6.0,7.0,100.0,0.0,Green (Compliant)
West Bengal,Hooghly,11132.0,3853.0,342.0,15327.0,14985.0,70325.0,90385.0,160710.0,100.0,0.0,Green (Compliant)
West Bengal,Howrah,8137.0,3124.0,146.0,11407.0,11261.0,43092.0,56242.0,99334.0,100.0,0.0,Green (Compliant)
West Bengal,Hugli,148.0,46.0,0.0,194.0,194.0,97.0,342.0,439.0,50.0,97.0,Yellow (Moderate Risk)
West Bengal,Jalpaiguri,5674.0,4442.0,538.0,10654.0,10116.0,32134.0,48509.0,80643.0,100.0,0.0,Green (Compliant)
West Bengal,Jhargram,741.0,171.0,50.0,962.0,912.0,1747.0,2259.0,4006.0,100.0,0.0,Green (Compliant)
West Bengal,KOLKATA,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,100.0,0.0,Green (Compliant)
West Bengal,Kalimpong,176.0,184.0,153.0,513.0,360.0,442.0,281.0,723.0,100.0,0.0,Green (Compliant)
West Bengal,Koch Bihar,2227.0,1111.0,10.0,3348.0,3338.0,2719.0,10482.0,13201.0,81.45596165368484,619.0,Green (Compliant)
West Bengal,Kolkata,5028.0,4610.0,723.0,10361.0,9638.0,26755.0,64255.0,91010.0,100.0,0.0,Green (Compliant)
West Bengal,MALDA,14.0,1.0,0.0,15.0,15.0,6.0,35.0,41.0,40.0,9.0,Red (Service Desert)
West Bengal,Malda,11775.0,3956.0,84.0,15815.0,15731.0,38434.0,56884.0,95318.0,100.0,0.0,Green (Compliant)
West Bengal,Maldah,1190.0,566.0,0.0,1756.0,1756.0,3369.0,10807.0,14176.0,100.0,0.0,Green (Compliant)
West Bengal,Medinipur,26.0,3.0,0.0,29.0,29.0,24.0,51.0,75.0,82.75862068965517,5.0,Green (Compliant)
West Bengal,Medinipur West,325.0,300.0,20.0,645.0,625.0,0.0,0.0,0.0,0.0,625.0,Red (Service Desert)
West Bengal,Murshidabad,31442.0,4383.0,86.0,35911.0,35825.0,90308.0,128771.0,219079.0,100.0,0.0,Green (Compliant)
West Bengal,NADIA,3.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,Red (Service Desert)
West Bengal,Nadia,13244.0,3623.0,843.0,17710.0,16867.0,51700.0,76091.0,127791.0,100.0,0.0,Green (Compliant)
West Bengal,North 24 Parganas,21517.0,5741.0,1348.0,28606.0,27258.0,96368.0,127542.0,223910.0,100.0,0.0,Green (Compliant)
West Bengal,North Dinajpur,263.0,79.0,0.0,342.0,342.0,205.0,990.0,1195.0,59.94152046783626,137.0,Yellow (Moderate Risk)
West Bengal,North Twenty Four Parganas,1226.0,399.0,2.0,1627.0,1625.0,2855.0,11798.0,14653.0,100.0,0.0,Green (Compliant)
West Bengal,Paschim Bardhaman,865.0,318.0,93.0,1276.0,1183.0,3659.0,6446.0,10105.0,100.0,0.0,Green (Compliant)
West Bengal,Paschim Medinipur,14240.0,3695.0,150.0,18085.0,17935.0,69346.0,79404.0,148750.0,100.0,0.0,Green (Compliant)
West Bengal,Purba Bardhaman,2523.0,390.0,128.0,3041.0,2913.0,5236.0,7609.0,12845.0,100.0,0.0,Green (Compliant)
West Bengal,Purba Medinipur,12954.0,1310.0,58.0,14322.0,14264.0,61435.0,69921.0,131356.0,100.0,0.0,Green (Compliant)
West Bengal,Purulia,539.0,243.0,1.0,783.0,782.0,979.0,2896.0,3875.0,100.0,0.0,Green (Compliant)
West Bengal,Puruliya,9674.0,3412.0,133.0,13219.0,13086.0,36223.0,55873.0,92096.0,100.0,0.0,Green (Compliant)
West Bengal,South 24 Pargana,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,50.0,1.0,Yellow (Moderate Risk)
West Bengal,South 24 Parganas,25039.0,8197.0,304.0,33540.0,33236.0,102758.0,121866.0,224624.0,100.0,0.0,Green (Compliant)
West Bengal,South 24 pargana,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Red (Service Desert)
West Bengal,South 24 parganas,2.0,0.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,2.0,Red (Service Desert)
West Bengal,South Dinajpur,375.0,71.0,0.0,446.0,446.0,554.0,1571.0,2125.0,100.0,0.0,Green (Compliant)
West Bengal,South DumDum(M),0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,Red (Service Desert)
West Bengal,South Twenty Four Parganas,2978.0,1125.0,4.0,4107.0,4103.0,7977.0,25405.0,33382.0,100.0,0.0,Green (Compliant)
West Bengal,Uttar Dinajpur,18397.0,8127.0,368.0,26892.0,26524.0,32722.0,59034.0,91756.0,100.0,0.0,Green (Compliant)
West Bengal,West Medinipur,1.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,50.0,1.0,Yellow (Moderate Risk)
West Bengal,West Midnapore,1647.0,540.0,3.0,2190.0,2187.0,4390.0,14588.0,18978.0,100.0,0.0,Green (Compliant)
West Bengal,east midnapore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
West Bengal,hooghly,2.0,1.0,0.0,3.0,3.0,3.0,18.0,21.0,100.0,0.0,Green (Compliant)
West Bengal,nadia,2.0,1.0,0.0,3.0,3.0,0.0,7.0,7.0,0.0,3.0,Red (Service Desert)
West bengal,Hooghly,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Red (Service Desert)
West bengal,South 24 Parganas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Red (Service Desert)
West bengal,hooghly,6.0,1.0,0.0,7.0,7.0,5.0,12.0,17.0,71.42857142857143,2.0,Yellow (Moderate Risk)
Westbengal,Hooghly,3.0,3.0,0.0,6.0,6.0,2.0,14.0,16.0,33.33333333333333,4.0,Red (Service Desert)
Westbengal,Howrah,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,Red (Service Desert)
andhra pradesh,chittoor,4.0,0.0,0.0,4.0,4.0,17.0,16.0,33.0,100.0,0.0,Green (Compliant)
andhra pradesh,rangareddi,1.0,0.0,0.0,1.0,1.0,2.0,6.0,8.0,100.0,0.0,Green (Compliant)
odisha,Gajapati,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,Red (Service Desert)
west Bengal,South 24 Parganas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Red (Service Desert)
